date,title,content,source,keywords,url,scraped_at
2025/12/18,精选某巨鲸的多重签名钱包因私钥泄露被盗，损失约 2730 万美元,"金色财经报道，据PeckShield监测，某巨鲸的多重签名钱包因私钥泄露被盗，损失金额约达 2730 万美元。 
攻击者已通过龙卷风现金（TornadoCash）洗白 1260 万美元（折合 4100 枚以太坊），目前仍持有约 200 万美元的流动资产。 
此外，该攻击者还掌控着受害者的多重签名钱包，而该钱包在去中心化借贷平台 Aave 上仍持有杠杆多头头寸 —— 抵押了价值 2500 万美元的以太坊，借入了 1230 万美元的去中心化稳定币 DAI。",Jinse,"被盗, 攻击",https://www.jinse.cn/lives/492095.html,2025-12-20T11:51:56.637178+00:00
2025/12/18,Circle与LianLian Global展开合作，探索基于稳定币的跨境支付基础设施建设,"金色财经报道，Circle于X平台发文称，正与LianLian Global展开合作，探索基于稳定币的跨境支付基础设施建设。 
作为在受监管金融体系内拓展USDC应用场景这一长期工作的重要环节，本次合作将聚焦于评估数字美元基础设施如何为全球企业提供更高效、透明且便捷的支付服务体验。",Jinse,监管,https://www.jinse.cn/lives/492097.html,2025-12-20T11:51:56.058242+00:00
2025/12/18,慢雾余弦：发现两交易平台存在严重漏洞,"金色财经报道，慢雾余弦发文称，慢雾团队发现两个交易平台的严重漏洞（直接影响资金安全的），联系不到人，公开联系也没反应。这两个交易平台一个 24 小时交易量 37 亿美元，一个 2.4 亿美元。 
慢雾团队账号推文显示，其曾于近日主动联系名为「ICRYPEX Global」和「azbit.news」的交易平台。",Jinse,漏洞,https://www.jinse.cn/lives/492115.html,2025-12-20T11:51:55.505193+00:00
2025/12/18,阿根廷破获一起涉案金额 12 亿美元的加密货币诈骗洗钱案,12月18日消息，阿根廷当局成功破获一起涉及加密货币的大型诈骗和洗钱案件，涉案金额超过 1.8 万亿阿根廷比索（约 12 亿美元），主要受害者为农业企业。该犯罪组织通过伪造文件在银行开设账户，获取贷款后立即将资金转移至加密货币交易平台，随后转换为虚拟资产并转入数字钱包。为掩盖操作痕迹，该组织利用第三方人员模拟进行加密货币套利交易。调查显示，涉案人员均未在阿根廷国家证券委员会要求的虚拟资产服务提供商注册系统中登记。,Jinse,"洗钱, 诈骗",https://www.jinse.cn/lives/492140.html,2025-12-20T11:51:54.963807+00:00
2025/12/18,TON：xStocks 已在 TON 上线，用户可在钱包内直接交易代币化美股,"金色财经报道，据TON Foundation披露，xStocks 已在 TON 上线，允许用户直接在 TON Wallet、Tonkeeper 和 MyTONWallet 等钱包中交易代币化的美国股票。 
该功能支持苹果、特斯拉、微软等数百家主要公司股票的链上交易，用户无需单独的交易应用、经纪账户或受地理限制。代币化框架由 Backed Finance 提供支持，符合完整监管合规要求，并获得 Kraken 的机构验证。",Jinse,"监管, 合规",https://www.jinse.cn/lives/492149.html,2025-12-20T11:51:54.408792+00:00
2025/12/18,CZ：近期已就加密监管与产业发展与十余个国家政府深入交流,"12月18日消息，CZ在Space中表示，近期花费了大量时间为各国政府提供咨询服务，已与大约十几个国家的政府进行了较为严肃的沟通与对话，形式涵盖官方、公开以及私下层面。 
相关讨论主要集中在如何制定加密行业的监管框架，以及如何将加密产业和相关创新引入本国发展。",Jinse,监管,https://www.jinse.cn/lives/492153.html,2025-12-20T11:51:53.870096+00:00
2025/12/18,CZ：当前仍处于稳定币1.0阶段，稳定币2.0尚未真正展开,"12月18日消息，CZ在 BNB Chain 主办的“2025 年终问答 AMA”中表示，目前市场所看到的仍只是稳定币 1.0 阶段，稳定币 2.0 还未真正开始发展。当前市值最大的稳定币并未提供收益，泰达由于先行者优势占据了较高的市场份额。他认为 Ethena 的做法较为成功，该项目已被大量交易所采用，并能够向用户提供收益，值得鼓励团队继续探索此类模式。 
CZ同时指出，当前监管环境相较以往更加开放，但 BNB Chain 已有一段时间未部署原生稳定币。BNB 团队将欢迎尽可能多的稳定币相关项目，并为其提供最有力的支持。",Jinse,监管,https://www.jinse.cn/lives/492159.html,2025-12-20T11:51:53.330537+00:00
2025/12/18,Alameda Research前CEO仅在狱中服刑11个月，目前正在接受居家监禁或在康复设施中,12月18日消息，Alameda Research前CEO Caroline Ellison已从监狱转移至开放式惩教设施。Ellison因欺诈FTX投资者于2024年11月被判处2年有期徒刑，但在2025年10月转移前仅服刑11个月。目前她仍处于监管状态，正在接受居家监禁或在康复设施中。根据最新安排，Ellison现计划于2026年2月获释，较原定刑期提前9个月。（BusinessInsider）,Jinse,监管,https://www.jinse.cn/lives/492160.html,2025-12-20T11:51:52.789578+00:00
2025/12/18,朝鲜黑客在 2025 年窃取 20.2 亿美元加密货币,金色财经报道，Chainalysis 周四发布的一份报告显示，朝鲜的加密货币黑客行动在 2025 年窃取了 20.2 亿美元，再次打破纪录。此前，朝鲜通过黑客攻击和盗窃（如比特币和以太坊）窃取的加密货币金额最高纪录是 13 亿美元。这使得朝鲜累计窃取的加密货币总额达到约 67.5 亿美元。全球被盗加密货币总额上升至 34 亿美元。其中很大一部分源于今年对加密货币交易所 Bybit 的攻击。,Jinse,"黑客, 被盗, 攻击, 盗窃",https://www.jinse.cn/lives/492162.html,2025-12-20T11:51:52.256094+00:00
2025/12/17,精选美FDIC拟为寻求发行支付稳定币的受监管机构建立申请程序,金色财经报道，美国联邦存款保险公司（FDIC）宣布批准一项拟议规则，为寻求发行支付稳定币、并且受联邦存款保险公司监管的机构建立申请程序，目前已开启为期 60 天的公众评论期，据悉这是《GENIUS 法案》 “美国稳定币创新法案 ”通过后首个正式的规则制定提案。,Jinse,监管,https://www.jinse.cn/lives/491836.html,2025-12-20T11:51:51.316712+00:00
2025/12/17,美国威胁拟对欧盟公司就数字税问题采取反制,金色财经报道，美国政府威胁对欧盟采取报复措施，以回应其对美国科技公司征税，并点名埃森哲、西门子和Spotify等知名企业，称其可能成为新限制或收费的目标。美国贸易代表办公室周二发文称：“如果欧盟及其成员国执意继续通过歧视性手段限制、约束并削弱美国服务提供商的竞争力，美国将别无选择，只能动用一切可用工具反制这些不合理措施。”“如有必要采取反制措施，美国法律允许对外国服务征收费用或施加限制，以及其他措施。”争议焦点在于数字贸易监管，欧盟正推进对谷歌、Meta和亚马逊等美国科技巨头的监管与征税。美政府官员指责欧盟违反与美国贸易协议条款，特别是欧盟承诺“解决不合理的数字贸易壁垒”。特朗普还多次批评此类措施属于非关税贸易壁垒，损害美国企业利益，并威胁对实施这些措施的国家征收“实质性”关税。然而欧盟仍在推进其数字法规的执行，近期对苹果、Meta及马斯克旗下X开出了数亿美元的罚单。,Jinse,监管,https://www.jinse.cn/lives/491843.html,2025-12-20T11:51:50.75005+00:00
2025/12/17,精选美参议员沃伦要求调查与特朗普相关的DeFi项目，加密市场结构法案再度拖延,"金色财经报道，美国参议院银行委员会资深民主党成员伊丽莎白·沃伦（Elizabeth Warren）要求对部分 DeFi 平台展开国家安全层面的调查，重点关注其与特朗普商业利益的潜在关联。沃伦在致财政部长斯科特·贝森特和司法部长帕姆·邦迪的信中点名 PancakeSwap，称其可能放大与特朗普相关的 World Liberty Financial 所发行的代币，并要求审查是否存在特朗普政府对执法决策施加的不当政治影响。 
该举动发生在美国参议院就加密市场结构立法持续拉锯之际。沃伦批评 DeFi 平台日交易额巨大却缺乏身份核验，相关监管分歧已成为法案能否获得行业支持的关键“红线”。由于民主、共和两党在 DeFi 监管及高级官员利益冲突问题上分歧明显，该法案已推迟至明年1月继续审议，且仍面临预算谈判可能带来的进一步延误风险。",Jinse,"执法, 监管",https://www.jinse.cn/lives/491847.html,2025-12-20T11:51:50.174987+00:00
2025/12/17,韩国审计发现超1500万美元纾困金误发给加密投资者,金色财经报道，韩国审计机构发现，政府为疫情后中小企业设立的“新起步基金”中，约269名个人加密交易者获得合计超1500万美元的债务减免。其中一名受助者在获减免6.2万美元、债务削减77%的同时，仍持有约30.7万美元的加密资产。监管方称，现行制度下除非自愿申报，难以核查加密资产，已推动立法修订，拟赋予韩国资产管理公司（KAMCO）在无需同意的情况下查询受助者未上市股票和加密资产的权力，以防止类似情况再次发生。,Jinse,监管,https://www.jinse.cn/lives/491860.html,2025-12-20T11:51:49.576708+00:00
2025/12/17,精选美FTC要求Nomad跨链桥运营方赔偿用户，追责2022年1.86亿美元被盗事件,"金色财经报道，美国联邦贸易委员会（FTC）宣布与Nomad跨链桥运营商 Illusory Systems 达成拟议和解，要求其就2022年因代码更新漏洞导致的黑客攻击向用户返还追回资金。该事件造成约1.86亿美元数字资产被盗，用户净损失超过1亿美元。 
FTC指控 Illusory 将Nomad宣传为“以安全为先”，但未充分测试代码、缺乏有效的漏洞披露与应急响应机制，甚至在攻击发生时无法及时关闭系统。根据和解条款，Illusory需整改信息安全体系、接受独立双年安全审计，并不得再虚假宣传其安全措施。",Jinse,"黑客, 被盗, 漏洞, 攻击",https://www.jinse.cn/lives/491861.html,2025-12-20T11:51:49.025616+00:00
2025/12/17,Yearn Finance V1遭遇黑客攻击，损失约 30 万美元,"金色财经报道，据PeckShield监测，Yearn Finance V1官方账号yearn发布公告称，平台遭遇黑客攻击，造成总计约30万美元的损失。 
攻击者已将窃取的资金兑换为103枚以太坊，目前这些以太坊存放于以下地址：0x0F21...4066。",Jinse,"黑客, 攻击",https://www.jinse.cn/lives/491868.html,2025-12-20T11:51:48.476069+00:00
2025/12/17,Securitize 将在链上推出“真实”而非“合成”股票,"金色财经报道，Securitize 宣布计划在未来数月推出链上股票产品，目标是 2026 年第一季度。 
该公司的产品将是“真实的、受监管的股份”，发行在链上，记录在发行方的股本结构表中，并代表完整的股东权利，包括分红和代理投票。Securitize 表示，这并非是合成价格跟踪器或托管人提供的 IOU。该公司旨在消除传统发行股份与其链上对应物之间的壁垒，“代币本身就是法律认可的股份”。",Jinse,监管,https://www.jinse.cn/lives/491874.html,2025-12-20T11:51:47.927145+00:00
2025/12/17,俄罗斯立法者：比特币永远不会成为合法支付手段,"金色财经报道，俄罗斯国家杜马金融市场委员会主席阿纳托利·阿克萨科夫近日向俄新社明确表示，比特币和以太坊在俄罗斯永远不会成为合法支付手段。他强调：""我们必须明白，加密货币在俄罗斯永远不会成为货币。加密货币只能作为投资工具使用。需要支付时，必须只用卢布进行。"" 
尽管俄罗斯央行一直坚决反对加密货币，但政府似乎正在转向监管而非全面禁止的方向。俄罗斯总统普京已对加密货币挖矿行业的增长表示肯定，并有报道称俄罗斯公司已使用加密货币进行数十亿美元的跨境贸易。",Jinse,监管,https://www.jinse.cn/lives/491875.html,2025-12-20T11:51:47.368385+00:00
2025/12/17,SBF前女友从州联邦监狱转入社区监管,"金色财经报道，Alameda Research 前 CEO、SBF前女友 Caroline Ellison 在服刑约 11 个月后，于 10 月 16 日已从康涅狄格州 Danbury 联邦惩教所转入社区管制。这表示她目前处于居家监禁或中途之家。 
Ellison 此前因参与 Sam Bankman-Fried 的欺诈案被判两年监禁，并在 Bankman-Fried 的审判中作为关键证人作证。联邦监狱管理局发言人 Randilee Giamusso 表示，出于隐私、安全和安保原因，不会透露具体社区管制地点。Ellison 的预计释放日期为 2026 年 2 月 20 日。",Jinse,监管,https://www.jinse.cn/lives/491877.html,2025-12-20T11:51:46.820391+00:00
2025/12/17,慢雾：加密交易所 ICRYPEX Global 存在潜在严重漏洞,金色财经报道，慢雾向加密交易所 ICRYPEX Global 发送安全通知，称已发现其潜在严重漏洞。慢雾提醒 ICRYPEX Global 尽快与其联系，以便协调后续步骤。,Jinse,漏洞,https://www.jinse.cn/lives/491897.html,2025-12-20T11:51:46.24631+00:00
2025/12/17,比特币下跌由衍生品清算驱动,"金色财经报道，据链上数据，近期比特币价格下跌主要由衍生品市场强制清算驱动，而非现货市场抛售。 根本原因在于期货市场高杠杆多头仓位累积。当价格跌破关键水平，这些仓位触及维持保证金要求而被强制平仓。清算以市价卖单执行，增加突发抛压并进一步压低价格。 
关键是，清算不仅是价格下跌的结果，更是“放大器”。即使小幅初始跌幅也能触发连锁强制抛售，一次清算引发下一次。因此，本轮下跌应视为结构性去杠杆事件，而非基本面需求崩溃。",Jinse,突发,https://www.jinse.cn/lives/491898.html,2025-12-20T11:51:45.71045+00:00
2025/12/17,香港法院将涉案金额达2.06亿美元的JPEX欺诈案延期至3月审理,"金色财经报道，据Decrypt报道，在香港JPEX诈骗案中，检方获准将案件押后至明年审理，以便在周一于该市东区裁判法院举行的聆讯中整理案件卷宗。下一场聆讯将于3月16日举行，被指控宣传JPEX并充当其场外加密货币交易门店“门面”的一众社交媒体网红将出庭受审。 
八名出庭被告中有七人获准按原有条件保释。被指控者包括律师出身的网红林作、YouTube博主陈颖怡、前无线电视演员郑隽熹和健身教练赵敬贤。未申请保释的郑隽熹将继续被拘留。2023年9月，香港证监会警告JPEX无牌经营且宣传误导后，其宣告倒闭，用户提现遭冻结。当局称超2700名受害者损失逾2.06亿美元（16亿港元）。今年11月5日，警方逮捕起诉16人，含6名核心成员、7名场外交易所关联者及3名傀儡账户持有人，调查中超80人被捕。JPEX还在菲、台宣传致人受害，三名幕后主使在逃，遭国际刑警通缉。",Jinse,诈骗,https://www.jinse.cn/lives/491902.html,2025-12-20T11:51:45.172664+00:00
2025/12/17,安全加密法案旨在打击加密货币欺诈，律师称其将震慑加密欺诈者,"金色财经报道，美国参议员Elissa Slotkin（民主党）和Jerry Moran（共和党）于本周一提出了《加强加密货币执法机构框架法案》（Strengthening Agency Frameworks for Enforcement of Cryptocurrency Act, SAFE Act）。该法案旨在协调美国财政部、执法部门、监管机构和私营部门的行动，以打击加密货币欺诈和诈骗。 
Delphi Labs总法律顾问Gabriel Shapiro在X平台发文表示，如果该法案得到有力实施，加密货币欺诈者和诈骗者可能会感到恐慌。他指出，美国总检察长、金融犯罪执法网络（FinCEN）主管和美国特勤局（Secret Service）主管等高级官员将参与追捕加密货币犯罪分子。美国联邦调查局报告称，2024年美国民众因加密货币相关投资诈骗损失了93亿美元，较2023年增加66%。",Jinse,"执法, 监管, 诈骗",https://www.jinse.cn/lives/491906.html,2025-12-20T11:51:44.614124+00:00
2025/12/17,精选Matrixport：当前比特币短期前景已转弱，山寨币面临的压力或将持续存在,"金色财经报道，Matrixport发布每日图表分析称，在比特币主导率下行的推动下，我们的战术模型曾发出反弹信号，山寨币交易者一度迎来短暂的操作窗口期。然而，随着加密货币总市值再度掉头向下，这一信号迅速逆转。 
对山寨币投资者而言，过去一两年即便称不上举步维艰，也堪称充满挑战。在此期间，我们的模型在多数时段都更倾向于配置比特币，而非山寨币。从历史规律来看，比特币牛市期间山寨币持续跑输的现象实属罕见。而当前比特币短期前景已转弱，山寨币面临的压力或将持续存在。 
在此市场环境下，交易者应聚焦头部优质币种，并优先严守风控纪律。市场格局已从过去单纯的 “只做多、定投” 模式，转向需要精准择机入场、主动调整仓位并高度重视资本保全的新阶段。",Jinse,风控,https://www.jinse.cn/lives/491918.html,2025-12-20T11:51:44.054373+00:00
2025/12/17,英国拟于2027年起将加密货币纳入金融产品类监管范畴,"金色财经报道，当地时间16日消息，英国预计将从2027年10月起，参照其他金融产品的监管模式对加密货币实施监管。 
英国财政部已提交一项新法案，要求加密货币企业遵守各类标准与法规，并接受金融监管机构——金融行为监管局（FCA）的监督。根据该法案，凡在英国提供属于反洗钱监管范畴内服务的加密货币交易所、数字钱包服务商等机构，均需在金融行为监管局完成注册，接受其管理与监督。 
目前，加密货币尚未像股票等传统金融资产一样被纳入监管体系。财政部表示，新规落地后，将有助于提升加密货币行业的透明度与消费者信任度，同时更易排查可疑交易活动。",Jinse,"监管, 洗钱",https://www.jinse.cn/lives/491922.html,2025-12-20T11:51:43.482623+00:00
2025/12/17,IoTeX在欧盟27个成员国全面实现MiCA合规,"金色财经报道，IoTeX 今日宣布，已在欧盟全部 27 个成员国实现 MiCA《加密资产市场条例》合规，并正式发布符合 MiCA 监管要求的 IOTX 白皮书，成为少数获得欧盟范围内监管清晰度的区块链基础设施平台之一。 
MiCA 是欧盟针对加密资产推出的首个统一监管框架，旨在为数字资产的披露、发行与支持建立一致标准，为加密行业在欧洲的长期发展提供法律确定性。随着合规完成，欧盟内的合规交易所、托管机构及企业用户将能够在统一监管环境下支持 IOTX 资产及其生态应用，显著降低机构接入门槛。 
这一里程碑不仅显著提升 IOTX 的全球合规可信度，也为 IoTeX 在欧洲推动「机器经济（Machine Economy）」与「现实世界 AI（Real World AI）」应用的规模化落地奠定了坚实基础，加速 IoTeX 与欧洲企业、金融机构及基础设施合作伙伴的深度合作和长期扩展。",Jinse,"监管, 合规",https://www.jinse.cn/lives/491930.html,2025-12-20T11:51:42.945001+00:00
2025/12/17,币安将于12月19日移除AI/FDUSD等8个现货交易对,金色财经报道，币安将于2025年12月19日11:00下架以下现货交易对：AI/FDUSD、BICO/BTC、DOLO/BNB、MITO/BNB、MITO/FDUSD、MOVE/BTC、NEWT/BNB和OM/BTC。请用户注意，相关交易对的交易机器人服务将于同日停止，建议用户提前关闭相关服务以避免潜在损失。,Jinse,下架,https://www.jinse.cn/lives/491933.html,2025-12-20T11:51:42.395794+00:00
2025/12/17,精选香港证监会发布季度报告：Q3虚拟资产现货ETF总市值达9.2亿美元，上涨217%,金色财经报道，香港证券及期货事务监察委员会（证监会）发布2025年7月至9月的三季度报告，其中披露Q3虚拟资产现货ETF总市值达9.2亿美元，自推出以来上涨217%，5只代币化货币市场基金的资产管理规模达到53.87亿港元（约合6.92亿美元），较上季度增长391%。此外，香港证监会表示已确认转让ETF的印花税豁免适用于代币化ETF，旨在促进代币化ETF的二级市场交易并且进一步扩大代币化固定收益及货币产品的市场准入，目前已向11家虚拟资产交易平台发布牌照，并且正在审议8家虚拟资产交易平台申请者的牌照申请。,Jinse,牌照,https://www.jinse.cn/lives/491934.html,2025-12-20T11:51:41.798377+00:00
2025/12/17,美国参议员：建议成立联邦任务组打击加密诈骗,"金色财经报道，美国参议员Elissa Slotkin和Jerry Moran联合提出一项名为“加强加密货币执法机构框架法案（SAFE Crypto Act）”的跨党派法案，旨在强化联邦协调以应对加密相关诈骗。 
该法案建议成立联邦任务组，联合财政部、执法机构、金融监管机构及私营领域专家，共同识别、追踪并打击加密诈骗行为。任务组将分析诈骗趋势、提供调查工具，并提升公众对常见加密骗局的认知。任务组需在成立一年内向国会提交首份报告，并每年更新。 
参议员表示，随着加密货币的普及，该法案将帮助保护公众免受诈骗威胁。业内人士认为，该立法有助于填补监管空白，尤其是针对黑客攻击、钓鱼诈骗及小型庞氏骗局等问题。Chainalysis报告显示，2024年非法加密交易额达513亿美元，表明相关犯罪活动日益多样化。",Jinse,"黑客, 攻击, 执法, 监管, 诈骗",https://www.jinse.cn/lives/491939.html,2025-12-20T11:51:41.267253+00:00
2025/12/17,Vitalik 回应 AI 数据中心禁令提议：更有价值的方案是构建一种“暂停按钮”能力,12月17日消息，以太坊联合创始人 Vitalik Buterin 就美国参议员 Bernie Sanders 呼吁暂停建设用于 AI 的大型数据中心一事作出回应。Vitalik 表示，支持对 AI 发展“放缓（slowdown）”的讨论有其合理性，但他认为相比简单的暂停，更有价值的方案是构建一种“暂停按钮”能力，即在未来更关键的时刻，能够在 1–2 年内将可用算力削减 90%–99%。同时，他认为应区分超大规模算力集群与消费级 AI 硬件，倾向于推动放缓节奏与更去中心化的进展，但也指出相关监管措施可能被轻易绕过，未必能有效达成目标。,Jinse,监管,https://www.jinse.cn/lives/491957.html,2025-12-20T11:51:40.733329+00:00
2025/12/17,Pantera：2025年是加密行业结构性进步最显著的一年,12月17日消息，加密投资机构 Pantera Capital 发布年度观点报告《2025 年对加密行业结构性进步的回顾》，称尽管 2025 年加密资产价格表现不及部分市场预期，但这一年却是加密行业结构性进步最显著的一年。报告提到，美国监管环境明显改善（SEC 高层更替、撤销 SAB 121、多起加密诉讼撤回）、稳定币立法推进、Coinbase 纳入标普 500、Solana 与 XRP ETF 取得进展、Robinhood 推出代币化股票，以及 RWA 与预测市场加速发展等，均为行业长期增长奠定基础。Pantera 认为，这些制度与基础设施层面的变化，正为 2026 年及更长期的加密发展打开空间。,Jinse,监管,https://www.jinse.cn/lives/491963.html,2025-12-20T11:51:40.20296+00:00
